id,title,artist,genre,mood_tags,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,duration_ms,key,mode,time_signature,popularity
jza82QIh73CZxMDSa9h0QZ,Broken Wave,The Hearts,latin,playful|uplifting,0.899,0.712,0.75,110.6,-2.89,0.009,0.044,0.113,0.232,197444,6,1,4,60
PQPl8DkuZWG5hPergBGKvc,Burning Ocean,Sena Blake,jazz,sad|chill,0.35,0.317,0.269,108.2,-12.31,0.056,0.912,0.156,0.015,270326,11,0,4,45
jJYSCHUYdJT8Y0KDbFOLtF,Neon Heart,Mira Reyes,classical,romantic|dreamy|melancholic,0.259,0.141,0.587,89.4,-16.21,0.111,0.893,0.863,0.241,240226,3,1,5,48
3IV2yZ0QaPqpzAHMKuFbsh,Electric City,Wren Wells,electronic,sad,0.751,0.721,0.354,109.5,-5.05,0.14,0.09,0.394,0.193,231926,10,0,5,24
RKHzbCIY7A7pIZfkscuETX,Faded Shadow,Toma Marsh,blues,uplifting|melancholic,0.266,0.158,0.687,85.4,-10.79,0.066,0.614,0.335,0.05,214041,10,1,4,11
EsAYxirHotIm5Qff4txbzt,Crystal Memory,Wren Wells,classical,nostalgic|happy,0.334,0.271,0.369,97.4,-16.3,0.054,0.611,0.774,0.188,208556,10,1,4,45
VTw6Qi71jI7ktGEsOY4mjo,Hollow Skyline,Zara Quinn,electronic,uplifting|chill,0.725,0.467,0.458,153.3,-7.59,0.135,0.0,0.199,0.053,140204,4,0,5,65
S71gKNe8jc0QgeWg2BR6V4,Silent City,Kai Frost,classical,dreamy|chill,0.557,0.4,0.398,102.9,-13.23,0.025,1.0,0.943,0.15,201860,10,0,4,28
tN9QezYwH28tLe4rshyH15,Restless Ocean,Cole Ryder,blues,dreamy|romantic|melancholic,0.466,0.318,0.29,100.2,0.0,0.089,0.733,0.156,0.011,151887,9,1,3,54
LKaEcgNtnaxO8ItCfzn4rq,Electric Road,The Memorys,classical,dreamy|energetic,0.106,0.064,0.488,105.0,-16.92,0.075,0.782,0.63,0.34,193562,0,1,4,39
k67R1qaiSzp90SuXBJIDL7,Distant Road,Leo Cross,jazz,tense,0.4,0.434,0.459,123.1,-11.72,0.078,0.581,0.288,0.097,307739,7,1,3,46
cXZdf2EctCzscap3PJfydy,Midnight Echo,The Dreams,hip-hop,chill|energetic,0.867,0.236,0.223,100.4,-3.92,0.341,0.244,0.0,0.028,201458,2,1,3,16
Ci2sBlvNMLFLHKBHYAi2dv,Crystal Horizon,Mira Marsh,r&b,aggressive|melancholic,0.597,0.726,0.39,73.5,-7.68,0.006,0.326,0.0,0.199,186558,4,1,3,46
iJFq65JX3ZLWSlITlpXgYm,Broken Wave,Leo Marsh,classical,happy|dreamy,0.375,0.229,0.465,99.1,-15.77,0.0,0.96,1.0,0.0,258435,10,1,4,53
sD4gt7oQQ4NxfQ24AhP7Fk,Wild Horizon,Talia Shaw,indie,sad|energetic|happy,0.297,0.505,0.58,125.4,-10.99,0.028,0.251,0.204,0.0,160612,7,0,5,37
E9oSa9nnq59eyat2XykLdO,Restless Heart,Kai Reyes,electronic,energetic|chill,0.915,0.713,0.413,142.8,-6.91,0.078,0.136,0.386,0.142,175828,1,0,4,52
kqMo6IOQVrS83vDfxLBWAS,Faded Bloom,The Rains,folk,aggressive|chill,0.557,0.572,0.449,126.6,-8.41,0.048,0.632,0.165,0.15,203269,3,1,4,5
AR14SBPfmglhZi3LJYHD8q,,Rio Lark,rock,tense,0.557,0.798,0.634,109.1,-4.54,0.0,0.144,0.236,0.248,246479,6,0,3,2
5PwHPjjJo2YaaKZryot6Hf,Sweet Light,Cole Lark,rock,playful|happy|aggressive,0.642,0.934,0.737,122.7,-5.45,0.016,0.201,0.255,0.105,-1000,0,0,4,77
JTlRDnUB09mPyvAEOxzLyw,Wild Skyline,The Roads,blues,sad|dreamy,0.458,0.268,0.321,91.5,-12.22,0.039,0.412,0.153,0.317,197659,1,0,3,53
tN9QezYwH28tLe4rshyH15,Burning Horizon,Cole Shaw,classical,uplifting|chill,0.461,0.422,0.46,107.2,-23.04,0.037,0.81,1.0,0.165,195588,9,1,5,50
3Uqkkf9JZtmS17knR89aEr,Bitter Storm,Cole Hale,metal,nostalgic,0.378,0.608,0.295,138.3,-3.25,0.091,0.109,0.0,0.109,151606,0,0,5,67
DOkIZdt5zACsA0sM6piwgy,Fading Wave,Zara Knox,pop,energetic|uplifting,0.457,0.811,0.797,97.4,-7.5,0.103,0.359,0.0,0.265,236551,10,1,5,37
jqHJxocpsBJ2B0SCnbq14d,Midnight Heart,Sena Cade,pop,tense|romantic,0.845,0.533,0.417,95.4,-4.34,0.006,0.0,0.109,0.196,184218,7,0,4,27
htixoPoAb6k6J2BMbTJGFE,Crystal Garden,Reo Hale,electronic,uplifting|chill,0.765,0.617,0.502,132.9,-7.01,0.183,0.123,0.48,0.149,227339,8,1,4,0
vTMPyuwjHKGcWdf5FTzLZZ,Burning Ghost,Reo Blake,latin,aggressive|uplifting,0.744,0.912,0.792,80.0,-6.77,0.095,0.185,0.0,0.156,191814,0,1,4,32
YZW58ZbkCnXW4gpDiWAWve,Silent Road,Wren Knox,pop,nostalgic,0.817,0.564,0.48,110.9,-3.21,0.02,0.136,0.0,0.071,249207,8,0,3,35
1DQDs0MkQY704c3wcngJWl,Restless Memory,Jax Blake,electronic,dreamy,0.705,0.948,0.596,137.3,-2.49,0.054,0.259,0.47,0.195,286405,9,1,4,44
JmLi5D91IgTEHLZwRlEWGB,Faded Horizon,Ava Vance,indie,aggressive|sad,0.452,0.56,0.263,126.9,-8.03,0.106,0.412,0.092,0.009,205863,8,0,4,71
hgbTCm2ww3k1FGqxThjCUT,Broken Horizon,Sena Hale,blues,dreamy,0.637,0.34,0.368,87.1,-7.94,0.054,0.438,0.245,0.252,235816,0,0,5,27
BJtDAivSUKKzCkWXpmty3P,Broken Storm,Leo Knox,r&b,sad|nostalgic|uplifting,0.437,0.631,0.414,93.5,-5.21,0.061,0.08,0.0,0.036,155187,8,0,5,56
IAWpJkryMICfOAIwWwe38o,Broken Skyline,Reo Hale,pop,chill,0.74,0.793,0.582,113.2,-8.2,0.077,0.497,0.0,0.024,228675,8,1,5,44
ShRynM5SsvfRkZIvSHKemW,Midnight City,Zara Reyes,blues,uplifting|nostalgic|happy,0.589,0.619,0.619,103.6,-9.92,0.078,0.362,0.125,0.245,293229,9,0,4,71
7FhipLHJNg8nT6MO9LFNyH,Sweet Garden,Reo Quinn,rock,energetic|romantic,0.609,0.649,0.41,135.4,-7.69,0.054,0.0,0.108,0.173,311804,11,1,4,49
QOS7GRK67Cmm0vVA8eYmO6,Midnight Star,Ezra Knox,jazz,melancholic,0.467,0.293,0.191,99.4,-10.53,0.084,0.602,0.179,0.304,226782,7,0,3,25
PYF060GqGoKKZTWEshnxoh,Silent Echo,Talia Wells,blues,playful|tense,0.492,0.763,0.638,86.2,-8.39,0.0,0.569,0.249,0.232,245548,6,0,4,30
GpP0noffkLC5MDPq1qvlF0,Hollow Bloom,Nadia Quinn,r&b,sad,0.853,0.661,0.249,100.1,-8.3,0.244,0.239,0.226,0.091,282757,1,0,4,27
41omJmWTBVTX1q1QwQtS1I,Silent Storm,Cole Ryder,r&b,romantic,0.572,0.533,0.205,96.7,-4.89,0.056,0.183,0.048,0.263,249044,11,1,5,23
itP8wMdLrEjg4v25Twypj2,Crystal Shadow,Zara Frost,rock,playful,0.583,0.775,0.729,147.4,-5.3,0.079,0.0,0.078,0.0,264664,6,0,5,24
QYjQv9AXSJaLypPYqGMpAv,Faded Rain,Cole Knox,folk,happy,0.434,0.415,0.517,107.5,-9.0,0.028,0.822,0.276,0.169,205269,8,1,4,56
n1BrhqMiIzsQahJ4XfbfQk,Faded Horizon,Jax Reyes,indie,melancholic,0.592,0.576,0.336,120.2,-4.1,0.046,0.072,0.14,0.0,204171,11,1,4,23
JwwlV4b6WiXL8GeYnviJPp,Lonely City,Toma Lark,country,dreamy|tense,0.499,0.476,0.453,111.9,-1.62,0.133,0.494,0.031,0.036,181385,2,0,3,53
ddabrQz7HmwjTt3YgPvdDA,Distant Skyline,Sena Hale,folk,romantic|dreamy,0.551,0.504,0.485,100.3,-13.92,0.08,0.568,0.18,0.211,232222,8,1,3,20
raUhj7M7XBOXD7ArirMTVu,Fading Garden,Nova Marsh,metal,tense|aggressive,0.484,0.963,0.163,137.3,-3.34,0.02,0.0,0.129,0.238,202961,7,0,3,27
aBQxX6oPy7zgjWSfhYin1D,Radiant Shadow,Nova Ryder,latin,sad,0.646,0.76,0.649,113.6,-3.09,0.076,0.187,0.0,0.0,165087,9,0,4,62
8H9V10Gpp1wVUQ0efwIPXk,Restless Horizon,Cole Quinn,latin,uplifting|sad,0.94,0.668,0.676,103.2,-6.08,0.098,0.066,0.0,0.043,151456,0,1,4,32
5Kyo0OfT5LPb5RQgS2SOcD,Hollow Shadow,Zara Frost,jazz,romantic|happy,0.485,0.355,0.814,114.0,-10.47,0.064,0.523,0.22,0.036,285970,7,0,4,61
C5oLx99HNsGp7jHSytS9Ar,Electric Shadow,Rio Vance,electronic,uplifting,0.621,0.641,0.656,145.9,-4.9,0.073,0.131,0.276,0.314,200600,0,1,4,48
SZqzJfEPUv0P2vE7NuJFPJ,Golden Ghost,Nadia Cade,electronic,melancholic,0.916,0.821,0.197,138.5,-3.9,0.095,0.0,0.337,0.07,200082,3,0,4,70
Q9eDK7wI1a8SrM58xAQAdn,Crystal Light,Sena Vance,country,aggressive|chill,0.461,0.426,0.427,113.2,-5.72,0.037,0.576,0.0,0.102,230537,3,1,3,51
nDx85z4R7gN6cqlrqOP0zi,Fading Dream,Reo Ryder,r&b,chill|tense|uplifting,0.319,0.549,0.432,101.2,-4.03,0.0,0.0,0.0,0.339,191367,7,0,4,26
5xcBg2JCLLBpqQ431rbATc,Bitter Star,Reo Marsh,latin,sad|nostalgic,0.819,0.615,0.502,98.5,-5.19,0.0,0.375,0.079,0.0,207795,1,0,5,52
wYWw2okEFRDEcwxQZd637n,Endless Dream,Nova Cade,reggae,chill|dreamy,0.611,0.613,0.404,75.4,-9.65,0.0,0.015,0.0,0.193,187963,3,0,5,16
wKJqvxwqv71Ainl1eDKgrS,Midnight River,Nadia Ryder,country,dreamy,0.462,0.607,0.485,107.5,-6.78,0.0,0.277,0.087,0.084,248880,4,1,3,71
RsBKVElBfqjrtHn7NqgVCx,Restless Skyline,Toma Cade,rock,dreamy,0.557,0.683,0.648,120.6,-5.72,0.075,0.288,0.0,0.135,236377,4,1,4,44
jvAvJqBy03TY2mETASGYjH,Restless Fire,Mira Lark,folk,energetic|nostalgic,0.314,0.434,0.477,99.9,-11.7,0.068,0.896,0.201,0.204,239431,10,0,5,60
BOyOkEoIDiqJIAmuQ2Ljlh,Hollow Wave,Rio Voss,indie,aggressive|playful|nostalgic,0.67,0.433,0.656,96.0,-3.05,0.162,0.527,0.057,0.147,221461,10,1,4,18
fM19rOYhk3kLuVsDbpqOJ0,Radiant Bloom,Nova Quinn,electronic,dreamy|uplifting|melancholic,0.679,0.808,0.58,120.8,-6.94,0.101,0.318,0.542,0.04,238423,10,0,4,75
n2KiVggihKzeHDlV471bde,Midnight Shadow,Iris Blake,indie,happy|dreamy,0.616,0.652,0.717,117.7,-7.59,0.06,0.548,0.0,0.232,209877,8,1,4,72
fezFnZ4NOWSBTtvczF1Bf9,Fading Ghost,Leo Blake,pop,tense|aggressive|dreamy,0.61,0.601,0.472,119.9,-0.64,0.078,0.269,0.157,0.223,186766,1,0,4,44
vjDnVAEtgmcTrXwaqDqVri,Wild Echo,Iris Voss,country,tense,0.608,0.405,0.495,114.7,-10.85,0.004,0.507,0.127,0.0,233622,7,0,5,71
qMB3LTqrD7haE2PMTQXk0p,Distant Bloom,Leo Cross,indie,sad|dreamy|uplifting,0.689,0.562,0.593,95.6,-9.03,0.038,0.306,0.029,0.333,165515,6,0,5,54
lJam5gPZc3TW9GsYB8hCwK,Neon Light,Wren Hale,classical,dreamy|melancholic,0.501,0.236,0.455,107.1,-14.64,0.075,0.708,0.806,0.189,194720,8,0,4,47
bQ66GTftBp7wWWIdJ2axOE,Faded Dream,Rio Quinn,reggae,uplifting|happy,0.826,0.461,0.826,94.6,-10.35,0.043,0.1,0.089,0.0,235058,7,0,5,61
cn3cyOX6yzPvPvZFvgJ7qT,Silent Echo,Nova Stone,reggae,happy,0.661,0.478,0.727,94.3,-8.66,0.056,0.258,0.074,0.119,204508,8,1,4,32
9d8xZq5S15LwkTjiqO6VYK,Sweet Ghost,Ezra Quinn,country,happy|dreamy,0.62,0.494,0.602,116.3,-10.89,0.093,0.268,0.0,0.189,231498,7,1,5,34
j0KEY8kKZfT6tdXlQjB1Gc,Sweet River,Nadia Voss,classical,chill|happy,0.233,0.508,0.441,107.5,-22.95,0.076,0.938,0.668,0.085,178332,10,1,4,21
hX9o0k3CPRk3ou6B6AkOuD,Sweet Echo,Nova Cade,country,chill|nostalgic,0.476,0.447,1.0,103.3,-2.67,0.086,0.268,0.078,0.087,199282,10,1,3,30
lVc4FhlE13EFhNfdgBqPyc,Bitter Shadow,Toma Marsh,country,dreamy,0.695,0.518,0.678,117.4,-4.9,0.07,0.364,0.0,0.0,233670,11,1,3,43
Ock9lKm0aJs8IZvWfRffzb,Bitter City,Mira Blake,metal,energetic,0.432,0.957,0.179,145.2,-3.66,0.034,0.159,0.0,0.15,281511,2,1,4,31
BJi94YfwPS53SvAFPfL9i7,Midnight Dream,Zara Stone,blues,happy,0.453,0.595,0.624,97.9,-7.57,0.025,0.707,0.229,0.347,242558,1,1,4,0
9YmRPPZ3FUiALMxg2KQ18h,Velvet Skyline,Ava Lark,folk,sad|playful,0.389,0.431,0.715,95.7,-10.57,0.057,0.584,0.171,0.131,190176,5,0,4,44
nKa1MhtUDlbaJ2cNfixDoF,Sweet Skyline,The Roads,jazz,melancholic|playful|dreamy,0.661,0.464,0.248,90.0,-11.62,0.0,0.519,0.329,0.184,230849,3,1,5,55
diWBEfupVrUuvEY57Uras5,Wild Wave,Reo Reyes,electronic,happy,1.0,0.66,0.645,134.7,-7.25,0.068,0.08,0.437,0.275,130151,4,0,4,45
BDmJx2B1VtQ9HJdUbhQiuU,Lonely Bloom,Kai Lark,reggae,energetic|nostalgic,0.821,0.582,0.483,66.9,-10.45,0.067,0.402,0.1,0.126,273707,8,1,4,42
tKr8ZuiG4pV6evo4pGMAag,Golden Ocean,Mira Quinn,rock,uplifting|energetic|tense,0.639,0.671,0.429,125.4,-7.02,0.134,0.015,0.063,0.206,238864,5,0,4,66
ZuTbojS2s9zCEG6ThFOQVV,Lonely Shadow,The Ghosts,indie,melancholic|playful,0.457,0.569,0.221,104.9,-8.05,0.103,0.282,0.002,0.03,188831,3,0,4,29
eE51gR5he4qlpdVWJeJoUW,Endless Shadow,Nadia Cross,jazz,dreamy|romantic,0.622,0.465,0.66,77.6,-13.09,0.069,0.326,0.168,0.054,251036,9,1,4,35
LLBMhUCJCVcbg4DUrvmITH,Lonely Shadow,Nova Knox,electronic,happy|melancholic,0.771,1.0,0.366,120.3,-6.04,0.012,0.095,0.223,0.216,164346,6,0,4,17
u5pJekRSa2tsAOKCZ8Mw10,Crystal Bloom,Nadia Cade,hip-hop,energetic|aggressive,0.755,0.772,0.496,114.8,-3.55,0.223,0.136,0.0,0.0,206350,2,0,3,6
IEeGolLvZczQb7ISg47dNL,Bitter Rain,Wren Quinn,latin,aggressive|uplifting|dreamy,1.0,0.722,0.749,122.9,-5.27,0.034,0.0,0.0,0.271,206154,6,0,4,60
Gh41X0ZXYsIwoMRz4GmfJx,Faded Skyline,Rio Ryder,reggae,energetic|playful|happy,0.661,0.406,0.789,101.4,-7.77,0.08,0.518,0.127,0.073,209951,4,0,4,38
kTvJE2MECkylvPXFAjiK67,Restless City,Talia Reyes,latin,playful|chill,0.59,0.822,0.644,92.0,-2.96,0.005,0.308,0.03,0.251,247176,6,0,4,25
cEUQ1DeHHfvHuITSTkj9DL,Velvet Ocean,Wren Frost,classical,romantic,0.332,0.473,0.461,96.7,-16.59,0.07,0.809,0.805,0.096,165489,6,1,4,22
ZGfgbhJYcZfo27RGPPcxPj,Midnight Light,Reo Marsh,jazz,energetic,0.466,0.459,0.743,131.1,-9.33,0.001,0.68,0.216,0.157,229436,10,0,4,70
KehElkJoXV0CuhL8ISTSi0,Bitter Storm,The Fires,jazz,uplifting,0.713,0.128,0.463,122.1,-11.83,0.066,0.514,0.493,0.133,248060,2,0,4,30
H5CSF4wq8Y17UhfHsVYFzk,Faded Storm,Talia Shaw,reggae,aggressive,0.737,0.41,0.576,92.4,-10.37,0.0,0.0,0.089,0.039,290834,11,0,4,19
swjm6fLgmqQnUFu082EsA2,Restless Ghost,Ezra Marsh,rock,tense,0.451,0.805,0.579,122.2,-4.66,0.0,0.011,0.163,0.164,211061,0,0,4,12
bkRaLVcOfzEs03tnySfNou,Velvet City,Mira Stone,reggae,romantic,0.715,0.453,0.738,93.0,-7.75,0.106,0.167,0.346,0.413,249007,11,0,3,43
5cleRE0YCdiv44mIYSpRB0,Faded Garden,Leo Vance,classical,dreamy|playful,0.155,0.198,0.317,96.2,-18.94,0.019,0.712,0.991,0.179,143090,4,1,4,37
xKY8kwmVtAavIU96Qgg4Lu,Silent Memory,Leo Voss,hip-hop,tense|chill,0.63,0.66,0.484,80.7,-6.7,0.232,0.0,0.0,0.079,182970,1,1,4,47
xYWM8nKSjTRdXO3FEdHYmM,Distant Fire,The Memorys,jazz,happy,0.401,0.533,0.817,101.2,-12.67,0.092,0.703,0.324,0.255,211567,4,0,4,56
SxfjIhie9HrdFyzFpS6Kcs,Faded Horizon,Jax Stone,reggae,energetic|playful,0.762,0.722,0.525,83.9,-6.57,0.045,0.175,0.0,0.138,228939,11,1,4,65
sdy8W4nVHOo0sUB9BegFs7,Radiant Ocean,Iris Cade,rock,melancholic|nostalgic,0.506,0.796,0.329,161.8,-4.56,0.116,0.212,0.161,0.157,254527,11,1,5,55
zklsht6OeNITgUdX5jubFY,Sweet Road,Sena Voss,r&b,happy|nostalgic,0.622,0.43,0.357,99.9,-5.76,0.038,0.217,0.07,0.063,207241,9,0,4,43
KHpJztJI2YEHS0P9GRPETW,Velvet City,,hip-hop,aggressive|playful,0.764,0.523,0.462,84.5,-5.41,0.09,0.0,0.1,0.075,209461,9,1,4,39
fBBt8afFrJLd6LSchTobRl,Sweet Garden,Zara Voss,r&b,sad,0.684,0.673,0.183,94.2,-6.39,0.09,0.469,0.067,0.212,207283,5,1,5,43
fRpVjhr7FUv2kwlSGt3oTI,Hollow Echo,Jax Marsh,country,playful,0.626,0.394,0.472,118.6,-6.75,0.003,0.154,0.128,0.295,131166,1,0,5,22
riJ3HCKCdxV7pjAXGX3yAD,Radiant Heart,The Citys,pop,dreamy|melancholic,0.786,0.502,0.266,103.2,-4.73,0.05,0.498,0.107,0.335,181740,1,0,4,24
0C3CXoN3Uu5sqEVvw9BHQi,Crystal Fire,Reo Blake,r&b,dreamy|sad,0.83,0.356,0.492,-5.0,-8.04,0.039,0.248,0.042,0.224,191847,6,1,4,46
zCVBhewAs4duIFntlkSlw7,Velvet Star,Leo Blake,reggae,dreamy|sad|nostalgic,0.725,0.289,0.049,75.9,-9.09,0.034,0.303,0.061,0.215,181043,0,0,4,27
nJIVFSjqOcWSYcYitpjqa4,Crystal Heart,Talia Reyes,pop,energetic,0.549,0.508,0.69,115.7,-7.99,0.043,0.17,0.162,0.205,235708,9,1,3,28
5Cql8iQ3A944uqJIvh2dga,Silent Dream,Leo Voss,reggae,energetic|happy,0.522,0.791,0.742,120.0,-4.6,0.192,0.456,0.0,0.076,191182,2,1,3,18
Qv4N5FIXCOSULLBpk5pH1B,Hollow Rain,Iris Ryder,reggae,playful|chill,0.964,0.661,0.419,94.4,-11.23,0.064,0.359,0.0,0.211,195093,7,1,4,24
A89i2hWaj6FoVvJVedCZSL,Golden Shadow,Cole Wells,rock,nostalgic|uplifting|happy,0.229,0.926,0.369,157.8,-6.09,0.057,0.201,0.036,0.0,293003,7,1,4,41
ZrQCWMKohIrvQSCusmfCd8,Hollow Garden,Sena Cade,indie,playful|romantic|happy,0.376,0.584,0.753,141.1,-8.64,0.107,0.409,0.079,0.139,224676,1,1,5,37
X159oPNY1cbwroey00PCS6,Midnight Fire,The Waves,country,sad,0.501,0.419,0.521,94.9,-8.81,0.084,0.596,0.0,0.0,168417,8,0,4,66
J2WTBAmHaanmgm2XWExHSD,Bitter Heart,Nadia Shaw,pop,uplifting|playful,0.812,0.514,0.7,110.4,-0.44,0.073,0.025,0.194,0.252,214727,0,1,4,28
3Th9nLwurosdur4QRfz0Ql,Crystal Ocean,Kai Reyes,electronic,nostalgic|melancholic,0.81,0.701,0.311,119.0,-3.27,0.0,0.157,0.46,0.001,160321,3,1,3,40
NNuiuGddb603KBmfHcXWcK,Sweet Ghost,Nova Cade,r&b,nostalgic|aggressive|energetic,0.707,0.463,0.068,97.3,-6.34,0.064,0.083,0.0,0.283,242810,5,0,4,31
hMl0tQr3h90JNkprIljlsD,Broken Ocean,Wren Blake,r&b,happy|playful,0.617,0.55,0.76,95.9,-6.79,0.0,0.237,0.03,0.241,180508,7,0,3,74
BIzZ6eO4Pg6U8SIoKtUNFX,Crystal Shadow,Leo Marsh,hip-hop,chill,0.989,0.615,0.446,98.0,-7.53,0.208,0.348,0.175,0.0,147170,6,0,4,55
LczlNM8UZf3UoMdqgaP5r5,Golden Ghost,Leo Ryder,jazz,tense|romantic|happy,0.557,0.625,0.58,105.3,-11.82,0.078,0.403,0.302,0.074,227264,0,0,3,66
Z8VKsvXj0PSmUBigMam8Ae,Burning Road,Zara Stone,indie,sad|uplifting,0.457,0.47,0.555,91.2,-5.64,0.089,0.327,0.0,0.02,281324,8,1,4,44
n5x2OT4RnvYiS1Q0kDSDq3,Bitter Heart,Nadia Wells,country,playful,0.64,0.577,0.813,80.5,-6.1,0.055,0.293,0.0,0.0,202018,6,7,4,98
CBtk8tWLplEpJqI57IZEAe,Midnight Heart,Wren Ryder,latin,playful,0.948,0.565,1.0,119.4,-2.64,0.028,0.186,0.0,0.058,172523,4,1,5,23
0ZaHkd6XSQQzsy7b7W9iH5,Bitter Echo,Cole Knox,pop,happy|sad|nostalgic,0.912,0.664,0.399,100.6,-10.67,0.118,0.335,0.057,0.224,273475,5,0,4,88
tArOSnTdFFl8d8DQGd6WlI,Neon Storm,Toma Cross,reggae,energetic|melancholic,0.79,0.555,0.695,74.9,-8.44,0.041,0.451,0.273,0.255,209212,9,1,4,43
2tM81GBcd8x36tixeHGBPH,Radiant Heart,Cole Frost,r&b,melancholic,0.661,0.472,0.305,113.8,-7.6,0.066,0.233,0.115,0.125,161271,3,1,5,76
5H5Qnvc1XkBXwj4H3EK6c4,Crystal Bloom,Ava Shaw,reggae,melancholic|happy,0.617,0.529,0.399,75.4,-3.83,0.052,0.127,0.0,0.0,157535,1,0,4,20
cAGg0uuJOmNn7Iz8Bhongw,Neon Bloom,Ezra Vance,indie,chill|energetic|melancholic,0.426,0.465,0.465,118.9,-9.31,0.083,0.255,0.179,0.153,265548,6,0,3,34
imWY5Yg8NwhkgSvrZZ69OH,Endless Star,Reo Cross,classical,chill|tense|romantic,0.353,0.336,0.417,88.9,-18.25,0.128,0.698,0.669,0.219,303666,1,0,5,34
lO3ehh4vaHlX549sRP3GAP,Broken River,Finn Hale,jazz,aggressive|nostalgic,0.564,0.555,0.626,108.8,-8.83,0.069,0.518,0.248,0.001,215216,0,0,4,52
HPPuFyEXeyZZZ1ot41rFDK,Sweet Storm,Nova Reyes,latin,nostalgic|playful,0.861,0.469,0.518,100.3,-3.84,0.0,0.218,0.11,0.136,171145,7,0,4,20
neq12n7LAKj1AfKQiH6Xk5,Endless Bloom,Rio Cross,classical,dreamy|happy|romantic,0.519,0.251,0.813,107.0,-13.52,0.081,0.835,0.58,0.082,264241,10,1,3,15
2pe3JxE5WSeMUCu0fzrqY3,Endless Star,Toma Stone,r&b,nostalgic|uplifting,0.616,0.294,0.368,89.2,-5.75,0.013,0.102,0.041,0.17,208800,10,0,4,17
49kcGU1tU0U3JRho7ZKS7P,Crystal River,Ava Ryder,latin,aggressive|melancholic|dreamy,0.681,0.737,0.626,117.7,-6.46,0.109,0.421,0.122,0.004,206741,8,1,4,3
RDgnOSBqeiuV5Z4WW4rhHL,Crystal Horizon,Leo Cade,electronic,uplifting|dreamy,0.833,0.783,0.647,131.9,-6.27,0.03,0.034,0.288,0.19,208995,4,0,3,18
jRD0sRCa8rWyvCfODo322O,Endless Storm,Nova Frost,r&b,tense|uplifting|sad,0.688,0.548,0.643,89.8,-4.98,0.077,0.029,0.0,0.274,165401,11,0,4,77
uWS4okY2vGF6J6H7Fa5Vii,Broken Shadow,Talia Ryder,folk,nostalgic|tense|playful,0.464,0.469,0.577,93.4,-9.35,0.0,0.58,0.249,0.353,223969,8,0,5,12
LL1hSsRwqSWijGLEqnVqEz,Silent Wave,Nova Shaw,rock,tense,0.604,0.78,0.293,122.7,-7.64,0.006,0.02,0.0,0.1,215473,4,0,4,40
z6Em8G7QRBJTauBea9ykhD,Crystal Light,Mira Hale,electronic,tense|energetic,0.693,0.757,0.213,123.6,-6.3,0.073,0.0,0.312,0.199,124952,11,1,3,64
Q4GtTPnG6rJxhxSMyM0YJ5,Electric Echo,Jax Reyes,latin,energetic|aggressive,0.778,0.702,0.785,126.7,-6.1,0.137,0.348,0.0,0.098,229840,8,0,3,65
VlCEHYY4oWsd1s2SA8Awds,Hollow Memory,Zara Quinn,electronic,energetic|aggressive,0.785,0.749,0.412,136.8,-5.67,0.093,0.01,0.287,0.137,214231,1,1,5,16
vASydKqr4yNFILxZwddq72,Restless Bloom,Mira Wells,pop,aggressive|melancholic,0.587,0.536,0.555,114.5,-6.38,0.012,0.1,0.0,0.186,190155,2,0,4,95
3gFOzQIj4h9wz01uGJyJbk,Neon Light,Reo Blake,metal,uplifting|tense,0.339,0.905,0.214,133.5,-2.05,0.005,0.154,0.0,0.113,209348,9,0,5,66
X2DbU3IEdeqxa3A34xJ6as,Burning Wave,Reo Lark,folk,chill|sad,0.508,0.359,0.611,114.4,-5.79,0.173,0.676,0.0,0.157,223757,8,1,3,80
7Qn7HJTeWHSbqTcYaLvzXn,Faded Rain,Wren Voss,indie,uplifting|tense,0.439,0.596,0.456,110.7,-4.34,0.068,0.224,0.205,0.05,176759,7,1,4,30
82fQnAVrmSQL5zUl9gOM7F,Burning Fire,The Blooms,r&b,sad|dreamy,0.549,0.576,0.294,87.9,-9.57,0.075,0.281,0.0,0.118,237972,5,1,4,8
zlcCyBKYri7eCbaQdgYIYH,Faded Fire,Cole Shaw,r&b,sad|uplifting|nostalgic,0.612,0.39,0.669,113.5,-8.78,0.107,0.297,0.16,0.389,255691,9,1,4,41
7q0raUX22MQM8L961Fw1WC,Golden Light,The Stars,pop,sad|melancholic,0.728,0.43,0.549,119.4,-5.43,0.055,0.0,0.129,0.099,166563,11,1,3,37
yWujVxCwQ6UBMcCJRkmKVq,Fading City,Talia Knox,folk,chill,0.479,0.281,0.344,109.3,-6.9,0.099,1.0,0.0,0.132,231252,1,0,5,40
xla0JPlx34GdP8i4LJivfX,Hollow Skyline,Nadia Shaw,blues,tense|melancholic,0.377,0.69,0.113,100.8,-11.47,0.049,0.27,0.191,0.0,243829,4,0,3,30
8bGnSF2b8VIN3av5nFFN9K,Sweet Road,Nadia Frost,country,melancholic|chill,0.598,0.347,0.556,108.7,-5.79,0.087,0.624,0.04,0.128,307705,2,0,4,18
Uo7SHtJhLu3abagXxSPKUS,Burning Bloom,Cole Ryder,jazz,uplifting,0.33,0.504,0.48,96.5,-10.8,0.006,0.457,0.079,0.121,123095,0,0,4,16
